E. H. Carr	Q274764	1892	1982	47	British historian, journalist, diplomat and political scientist (1892–1982)
John Dickson Carr	Q365664	1906	1977	31	American writer (1906–1977)
Lucien Carr	Q2470845	1925	2005	18	American journalist (1925–2005)
Raffaella Carrà	Q266640	1943	2021	42	Italian singer, actress and television presenter (1943–2021)
Annibale Carracci	Q7824	1560	1609	47	Bolognese painter (1560–1609)
David Carradine	Q187038	1936	2009	57	American actor (1936–2009)
Venustiano Carranza	Q313122	1859	1920	46	44th President of Mexico
Alexis Carrel	Q185777	1873	1944	68	French surgeon and biologist
Rafael Carrera	Q365381	1815	1865	30	President of Guatemala (1815-1865)
José Miguel Carrera	Q734977	1785	1821	22	Chilean general (1785-1821)
José Carreras	Q485165	1946	ALIVE	64	Spanish tenor (born 1946)
Jim Carrey	Q40504	1962	ALIVE	112	Canadian-American actor and comedian (born 1962)
Willis Carrier	Q2581759	1876	1950	41	American inventor (1876–1950)
Rosalba Carriera	Q237726	1675	1757	37	Italian portrait painter and pastellist (1675–1757)
Amado Carrillo Fuentes	Q452109	1956	1997	27	Mexican drug lord (1954-1997)
Leonora Carrington	Q233207	1917	2011	42	British-born Mexican artist, painter and novelist (1917–2011)
Albano Carrisi	Q263621	1943	ALIVE	42	Italian singer and actor
Diahann Carroll	Q240233	1935	2019	43	American actress, singer, model and activist (1935–2019)
John Carroll (archbishop of Baltimore)	Q39459	1735	1815	19	first Roman Catholic bishop and archbishop in the United States (1735–1815)
Ben Carson	Q816459	1951	ALIVE	43	Neurosurgeon and former United States Secretary of Housing and Urban Development
Kit Carson	Q379673	1809	1868	34	American frontiersman and Union Army general (1809-1868)
Élie Cartan	Q274639	1869	1951	43	French mathematician (1869–1951)
Henri Cartan	Q164405	1904	2008	43	French mathematician (1904–2008)
Carter Family	Q1412029	UNKNOWN	ALIVE	20	traditional American folk music group
Benny Carter	Q356715	1907	2003	34	American jazz saxophonist, clarinetist, trumpeter, composer, arranger, and bandleader (1907-2003)
Chris Carter (screenwriter)	Q437267	1956	ALIVE	33	American television and film producer (born 1956)
Dan Carter	Q726199	1982	ALIVE	24	New Zealand rugby union player
Elliott Carter	Q318835	1908	2012	24	American composer (1908-2012)
Graydon Carter	Q5598301	1949	ALIVE	8	Canadian-born American journalist
Howard Carter	Q133682	1874	1939	81	British egyptologist (1874–1939)
Jimmy Carter	Q23685	1924	2024	166	president of the United States from 1977 to 1981 (1924–2024)
Horacio Cartes	Q5901842	1956	ALIVE	67	49th President of Paraguay
George-Étienne Cartier	Q669955	1814	1873	19	Canadian politician and lawyer (1814-1873)
Barbara Cartland	Q235965	1901	2000	49	English writer and media personality (1901-2000)
Cartola	Q2710419	1908	1980	12	Brazilian singer, composer and poet (1908–1980)
Alexander Cartwright	Q28976	1820	1892	17	early developer of baseball (1820–1892)
Mary Cartwright	Q452158	1900	1998	40	British mathematician (1900–1998)
Nancy Cartwright	Q229211	1957	ALIVE	45	American actress
Daphne Caruana Galizia	Q19646809	1964	2017	50	Maltese journalist and blogger (1964-2017)
Otelo Saraiva de Carvalho	Q1353499	1936	2021	23	Portuguese military and political (1936-2021)
Raymond Carver	Q219862	1938	1988	49	penman, poet, screenwriter, novelist, prose writer, teacher, short story writer (1938-1988)
Elizabeth Cary, Viscountess Falkland	Q331855	1585	1639	13	British writer, 1585-1639
Moria Casán	Q6912134	1946	ALIVE	6	Argentine actress and TV personality
Isaac Casaubon	Q436002	1559	1614	24	Classical scholar and philologist (1559–1614)
Adriana Caselotti	Q272143	1916	1997	29	American actress (1916–1997)
Roger Casement	Q311966	1864	1916	35	Irish diplomat, activist, nationalist and poet (1864–1916)
Iker Casillas	Q11584	1981	ALIVE	95	Spanish association football player
Casimir I the Restorer	Q53455	1016	1058	41	Polish king (1016-1058)
Casimir IV Jagiellon	Q53459	1427	1492	49	King of Poland and Grand Duke of Lithuania
Věra Čáslavská	Q229503	1942	2016	46	Czechoslovak sports official, artistic gymnast and coach (1942–2016)
William Caslon	Q1346563	1692	1766	15	English typographer and gunsmith (1692-1766)
Alfonso Caso	Q596792	1896	1970	13	Mexican archaeologist (1896-1970)
Lewis Cass	Q503119	1782	1866	29	American politician (1782-1866)
Cassander	Q207183	-355	-296	46	king of Macedonia
Mary Cassatt	Q173223	1844	1926	82	American painter and printmaker (1844—1926)
John Cassavetes	Q51488	1929	1989	49	Greek-American actor, film director, and screenwriter (1929–1989)
Butch Cassidy	Q313574	1866	1908	34	American Old West outlaw (1866–1908)
Claudia Cassidy	Q5129145	1899	1996	5	American music critic
René Cassin	Q232873	1887	1976	54	French jurist (1887-1976)
Giovanni Domenico Cassini	Q14279	1625	1712	73	Italian/French mathematician, astronomer, engineer, and astrologer (*1625 – †1712)
Ernst Cassirer	Q57188	1874	1945	51	German philosopher (1874–1945)
Gaius Cassius Longinus	Q207370	-82	-42	45	ancient Roman politician, known for his role in the assassination of Julius Caesar
Carlos Castaneda	Q158878	1925	1998	44	Peruvian-American author (1925-1998)
Dan Castellaneta	Q44442	1957	ALIVE	68	American actor
Manuel Castells	Q310161	1942	ALIVE	43	Spanish sociologist
Humberto de Alencar Castelo Branco	Q294430	1900	1967	47	Brazilian military leader and politician; former President of Brazil (1900-1967)
Baldassare Castiglione	Q211133	1478	1529	45	Italian Renaissance author (1478-1529)
Fernán González of Castile	Q443034	910	970	28	Count of Castile and Burgos (c. 910–970)
Ramón Castilla	Q1763351	1797	1867	26	president of Peru (1797-1867)
Vernon and Irene Castle	Q324348	UNKNOWN	ALIVE	11	British-American ballroom dancing duo
William Castle	Q934087	1914	1977	29	American film director, producer, screenwriter, and actor (1914–1977)
Raúl Castro	Q46809	1931	ALIVE	98	former First Secretary of the Communist Party of Cuba
Tamika Catchings	Q255518	1979	ALIVE	27	American Hall of Fame basketball player
Willa Cather	Q229480	1873	1947	47	American writer (1873–1947)
Catherine of Aragon	Q162819	1485	1536	77	first wife of Henry VIII of England (1485–1536)
Catherine of Siena	Q229190	1347	1380	67	Italian Dominican saint (1347-1380)
Catiline	Q75826	-108	-62	47	Roman politician, senator and soldier (c.108–62 BC)
Cato the Younger	Q193506	-95	-46	52	Roman statesman, general and writer (95–46 BC)
Milton Cato	Q165402	1915	1997	15	Prime Minister of Saint Vincent and the Grenadines (1915-1997)
Carrie Chapman Catt	Q270207	1859	1947	37	American social reformer, suffragist (1859-1947)
Vannozza dei Cattanei	Q233178	1442	1518	29	Italian noble
James McKeen Cattell	Q545047	1860	1944	28	American psychologist (1860–1944)
Raymond Cattell	Q353133	1905	1998	39	British-American psychologist (1905–1998)
Bruce Catton	Q360092	1899	1978	10	American historian and journalist (1899-1978)
Eleanor Catton	Q3050522	1985	ALIVE	38	New Zealand writer
Louis-Eugène Cavaignac	Q379702	1802	1857	41	French general and politician (1802-1857)
Thomas Cavalier-Smith	Q454117	1942	2021	32	British biologist (1942–2021)
Christine Cavanaugh	Q2740411	1963	2014	27	American voice actress (1963–2014)
Nick Cave and the Bad Seeds	Q1051182	UNKNOWN	ALIVE	29	Australian rock band
Edward Cave	Q151799	1691	1754	31	British publisher
Thomas Cavendish	Q439123	1560	1592	31	English explorer and privateer (1560-1592)
William Caxton	Q94608	1422	1491	41	English merchant, diplomat, writer and printer
Mahir Çayan	Q1307293	1945	1972	13	Turkish Marxist–Leninist revolutionary (1945-1972)
Edgar Cayce	Q310920	1877	1945	42	purported clairvoyant healer and psychic (1877–1945)
George Cayley	Q319362	1773	1857	39	British aeronautics engineer (1773-1857)
Ceca (singer)	Q237385	1973	ALIVE	36	Serbian singer
Robert Cecil, 1st Viscount Cecil of Chelwood	Q12702	1864	1958	52	lawyer, politician and diplomat in the United Kingdom (1864-1958)
Camilo José Cela	Q132589	1916	2002	83	Spanish writer (1916–2002)
Adriano Celentano	Q199943	1938	ALIVE	80	Italian musician and actor (born 1938)
Sergiu Celibidache	Q165671	1912	1996	36	Romanian conductor (1912–1996)
Louis-Ferdinand Céline	Q151820	1894	1961	74	French writer (1894–1961)
Benvenuto Cellini	Q190116	1500	1571	55	Florentine sculptor and goldsmith (1500–1571)
Anders Celsius	Q81130	1701	1744	96	Swedish astronomer, physicist, and naturalist (1701-1744)
John Cena	Q44437	1977	ALIVE	87	American professional wrestler and actor (born 1977)
Beatrice Cenci	Q237908	1577	1599	28	Italian noblewoman and murderer
Blaise Cendrars	Q123080	1887	1961	43	Swiss writer (1887-1961)
Susanna Centlivre	Q931103	1667	1723	16	English actor, poet, playwright (c. 1667/70 – 1723)
Salvador Sánchez Cerén	Q936831	1944	ALIVE	45	president of El Salvador (2014–2019)
Bennett Cerf	Q3403682	1898	1971	14	American publisher and author (1898-1971)
Vint Cerf	Q92743	1943	ALIVE	51	American computer scientist (born 1943)
Gene Cernan	Q158486	1934	2017	57	NASA astronaut, Naval aviator, aeronautical engineer, electrical engineer, fighter pilot, eleventh human to walk on the Moon (Apollo 10 and Apollo 17)
Aimé Césaire	Q223955	1913	2008	45	Martinican writer, poet and politician (1913–2008)
Cetshwayo	Q380403	1826	1884	30	King of the Zulu Kingdom (1826–1884)
Raymond Ceulemans	Q738860	1937	ALIVE	15	Belgian billiards player
Nuri Bilge Ceylan	Q724172	1959	ALIVE	45	Turkish film director and producer (born 1959)
Cha Bum-kun	Q346751	1953	ALIVE	36	South Korean association football player
Pyotr Chaadayev	Q471220	1794	1856	30	Russian philosopher (1794-1856)
Sébastien Chabal	Q465470	1977	ALIVE	26	French rugby union player
Michael Chabon	Q313466	1963	ALIVE	43	American novelist, short story writer, essayist
Claude Chabrol	Q55375	1930	2010	55	French film director (1930–2010)
Edwin Chadwick	Q1294480	1800	1890	17	British social reformer (1800-1890)
Florence Chadwick	Q452291	1918	1995	14	American swimmer (1918-1995)
Henry Chadwick (writer)	Q864938	1824	1908	10	American baseball writer and statistician (1824–1908)
Carlos Chagas	Q438907	1879	1934	31	Brazilian doctor and scientist (1878–1934)
Napoleon Chagnon	Q1236696	1938	2019	18	American anthropologist (1938–2019)
Youssef Chahine	Q312611	1926	2008	35	Egyptian film director (1926–2008)
Chai Ling	Q610332	1966	ALIVE	16	Chinese Student Activist
Ernst Chain	Q58054	1906	1979	62	Jewish-German-born British biochemist (1906–1979)
George Chakiris	Q336841	1934	ALIVE	42	American actor
Dipesh Chakrabarty	Q251282	1948	ALIVE	13	Indian historian
Mani Madhava Chakyar	Q1395441	1899	1990	13	Indian actor (1899–1990)
Feodor Chaliapin	Q189164	1873	1938	53	Russian opera singer and actor (1873-1938)
Austen Chamberlain	Q188999	1863	1937	63	British politician (1863-1937)
Houston Stewart Chamberlain	Q57737	1855	1927	40	British-German racialist philosopher (1855–1927)
Joseph Chamberlain	Q315999	1836	1914	42	British politician (1836-1914)
Neville Chamberlain	Q10664	1869	1940	96	Prime Minister of the United Kingdom from 1937 to 1940
Owen Chamberlain	Q183655	1920	2006	71	American physicist
Richard Chamberlain	Q295847	1934	2025	57	American actor (1934–2025)
Wilt Chamberlain	Q182455	1936	1999	67	American basketball player (1936–1999)
Thomas Chrowder Chamberlin	Q981419	1843	1928	19	American geologist and educator (1843–1928)
Marilyn Chambers	Q220693	1952	2009	33	American pornographic actress (1952-2009)
Patrick Chamoiseau	Q470515	1953	ALIVE	25	Martiniquais writer (born 1953)
Violeta Chamorro	Q114142	1929	2025	58	President of Nicaragua from 1990 to 1997 (1929–2025)
Gower Champion	Q3112833	1919	1980	15	American actor and dancer
Marge Champion	Q2617543	1919	2020	30	American dancer and actress (1919–2020)
Jean-Étienne Championnet	Q1379668	1762	1800	22	French general (1762-1800)
Samuel de Champlain	Q68529	1567	1635	67	16/17th-century French explorer of North America
Jean-François Champollion	Q260	1790	1832	75	French classical scholar (1790-1832)
Prayut Chan-o-cha	Q2108126	1954	ALIVE	55	Prime Minister of Thailand from 2014 to 2023
Eason Chan	Q704041	1974	ALIVE	19	Hong Kong singer and actor
John Chandos	Q948191	1400	1369	13	English knight
Bankim Chandra Chatterjee	Q377881	1838	1894	48	Bengali writer, poet and journalist (1838-1894)
Subrahmanyan Chandrasekhar	Q148109	1910	1995	87	Indian-American astrophysicist
Lon Chaney	Q312656	1883	1930	43	American actor (1883–1930)
Franklin Chang-Díaz	Q360433	1950	ALIVE	32	Costa Rican-American astronaut and physicist
Eileen Chang	Q197155	1920	1995	39	Chinese-born American essayist, novelist, and screenwriter
Ha-Joon Chang	Q32729	1963	ALIVE	21	South Korean economist
Morris Chang	Q4745214	1931	ALIVE	21	American businessperson (born 1931)
Chang Myon	Q186500	1899	1966	63	South Korean politician (1899-1966)
Sylvia Chang	Q292693	1953	ALIVE	24	Taiwanese actress, writer, singer, producer and director
Victor Chang	Q3557223	1936	1991	13	Chinese-born Australian cardiac surgeon (1936–1991)
Chang Yŏngsil	Q494615	1400	UNKNOWN	20	Korean mechanical engineer, scientist and inventor
Carol Channing	Q237287	1921	2019	47	American actress (1921–2019)
Edward Channing	Q982865	1856	1931	12	American historian (1856–1931)
William Ellery Channing	Q1352783	1780	1842	21	American Unitarian clergyman (1780–1842)
Octave Chanute	Q1351565	1832	1910	18	French-American aviation pioneer (1832–1910)
Manu Chao	Q207898	1961	ALIVE	43	Spanish musician
Yuen Ren Chao	Q557556	1892	1982	25	Chinese-American linguist and educator (1892–1982)
Duane Chapman	Q1262690	1953	ALIVE	13	American bounty hunter
George Chapman	Q342720	1559	1634	31	16th/17th-century English dramatist, poet, and translator
Graham Chapman	Q24962	1941	1989	51	English actor, comedian and writer (1941–1989)
Herbert Chapman	Q313784	1878	1934	36	English association football player and manager (1878-1934)
Tracy Chapman	Q187814	1964	ALIVE	61	American singer-songwriter
Dave Chappelle	Q40321	1973	ALIVE	44	American comedian and actor (born 1973)
René Char	Q315015	1907	1988	36	French poet (1907–1988)
Charaka	Q278748	50	UNKNOWN	34	Indian physician and academic
Jean-Martin Charcot	Q20710	1825	1893	53	French neurologist (1825–1893)
Jean Siméon Chardin	Q207447	1699	1779	48	painter from France (1699-1779)
Cyd Charisse	Q62558	1921	2008	58	American dancer and actress (1921–2008)
Charlotte Charke	Q3666715	1713	1760	7	British actor and writer
Irakli Charkviani	Q3652021	1961	2006	9	Georgian singer (1961-2006)
Charles I of Hungary	Q213061	1288	1342	49	King of Hungary
Charles II of England	Q122553	1630	1685	86	King of England, Scotland, and Ireland from 1660 to 1685 (1630-1685)
Charles II of Navarre	Q43082	1332	1387	40	King of Navarre 1349–1387 and Count of Évreux 1343–1387
Charles II of Spain	Q36174	1661	1700	80	king of Spain, lived (1661-1700)
Charles III, Prince of Monaco	Q382433	1818	1889	30	Prince of Monaco and Duke of Valentinois from 1856
Charles III of Navarre	Q358365	1361	1425	34	1361 – 1425 King of Navarre from 1387
Charles III of Spain	Q36234	1716	1788	69	King of Spain from 1759 to 1788
Charles IV of France	Q174964	1294	1328	64	King of France and Navarre from 1322 to 1328 (1294–1328)
Charles IV of Spain	Q183226	1748	1819	61	King of Spain from 1788 to 1808
Charles V of France	Q167782	1338	1380	72	King of France from 1364 to 1380 (1338–1380)
Charles VI of France	Q160349	1368	1422	75	King of France from 1380 to 1422 (1368–1422)
Charles VI, Holy Roman Emperor	Q150665	1685	1740	74	18th century Habsburg Holy Roman Emperor
Charles VII of France	Q133372	1403	1461	74	monarch of the House of Valois who ruled as King of France
Charles VII, Holy Roman Emperor	Q76736	1697	1745	65	Holy Roman Emperor
Charles VIII of France	Q134452	1470	1498	71	King of France from 1483 to 1498
Charles IX of France	Q134309	1550	1574	69	King of France (1550–1574)
Charles XI of Sweden	Q52935	1655	1697	53	King of Sweden from 1660 to 1697 (1655-1697)
Charles III	Q43274	1948	ALIVE	161	King of the United Kingdom since 2022
Charles the Bald	Q71231	823	877	79	King of West Francia from 843 to 877 and Carolingian Emperor from 875 to 877
Charles the Bold	Q151120	1433	1477	63	last Valois Duke of Burgundy (1433-1477)
Archduke Charles, Duke of Teschen	Q84201	1771	1847	46	Archduke of Austria (1771-1847)
Eugenia Charles	Q258685	1919	2005	39	Prime Minister of Dominica
John Charles	Q312404	1931	2004	41	Welsh association football player (1931-2004)
Charlotte, Grand Duchess of Luxembourg	Q155608	1896	1985	44	Grand Duchess of Luxembourg from 1919 to 1964
